"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BINCODE","NAME","DESCRIPTION","TYPE","CATEGORY"
"757","AT1G08820.1",222.72535495559,0.184492396456419,0.90528792898232,0.203794163768224,0.838514353774903,0.986313617340658,"20.7.4","Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact.contact site protein *(VAP27)","mercator4v7.0: contact site protein *(VAP27) of ER-cytoskeleton-plasmamembrane interface & swissprot: Vesicle-associated protein 2-2 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2821552:2825275:-1 gene:AT1G08820 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:VAP27-2 description:vamp/synaptobrevin-associated protein 27-2 [Source:NCBI gene (formerly Entrezgene);Acc:837404]",TRUE,"Cytoskeleton organisation"
"758","AT1G08820.2",156.186916045006,0.00559992177367173,0.598015111323103,0.00936418105101383,0.992528573707257,0.998595941004404,"20.7.4","Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact.contact site protein *(VAP27)","mercator4v7.0: contact site protein *(VAP27) of ER-cytoskeleton-plasmamembrane interface & swissprot: Vesicle-associated protein 2-2 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2821354:2825481:-1 gene:AT1G08820 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:VAP27-2 description:vamp/synaptobrevin-associated protein 27-2 [Source:NCBI gene (formerly Entrezgene);Acc:837404]",TRUE,"Cytoskeleton organisation"
"759","AT1G08830.2",1765.51688238981,0.134389485179762,0.673794368542932,0.199451778545399,0.841909360595502,0.986855338011497,"50.1.14","Enzyme classification.EC_1 oxidoreductases.EC_1-15 oxidoreductase acting on superoxide as acceptor","mercator4v7.0: EC_1.15 oxidoreductase acting on superoxide as acceptor & swissprot: Superoxide dismutase [Cu-Zn] 1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2827118:2829315:1 gene:AT1G08830 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CSD1 description:copper/zinc superoxide dismutase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837405]",TRUE,"Enzyme classification"
"760","AT1G08830.2",1765.51688238981,0.134389485179762,0.673794368542932,0.199451778545399,0.841909360595502,0.986855338011497,"9.1.1.3","Redox homeostasis.reactive oxygen scavenging.superoxide dismutase activities.copper/zinc superoxide dismutase *(CSD1/2/3)","mercator4v7.0: copper/zinc superoxide dismutase *(CSD1/2/3) & swissprot: Superoxide dismutase [Cu-Zn] 1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2827118:2829315:1 gene:AT1G08830 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CSD1 description:copper/zinc superoxide dismutase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837405]",TRUE,"Redox homeostasis"
"761","AT1G08845.1",4.23643941151329,-2.94959486818544,2.07746727009863,-1.41980329155578,0.15566495643871,0.676926063418951,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:1:2839052:2841134:1 gene:AT1G08845 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08845 description:Ribosomal L18p/L5e family protein [Source:NCBI gene (formerly Entrezgene);Acc:837407]",TRUE,"not assigned"
"762","AT1G08845.3",20.701522438708,-0.32164778936649,0.521670131017341,-0.616573137394746,0.537516317379853,0.918736138874289,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:1:2839784:2841095:1 gene:AT1G08845 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08845 description:Ribosomal L18p/L5e family protein [Source:NCBI gene (formerly Entrezgene);Acc:837407]",TRUE,"not assigned"
"763","AT1G08880.1",119.636130522517,0.39429982024572,0.228840580994055,1.72303277038072,0.0848825990871086,0.532756272484105,"11.1.1.1.1","Chromatin organisation.chromatin structure.DNA wrapping.histone H2A-H2B dimer.histone *(H2A/HTA)","mercator4v7.0: histone *(H2A/HTA) & swissprot: Probable histone H2AXa OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2846894:2848100:-1 gene:AT1G08880 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:H2AXA description:Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837409]",TRUE,"Chromatin organisation"
"764","AT1G08890.1",15.5209116853041,0.607078866531834,0.635604398040669,0.955120619686131,0.3395167026217,0.84316886087916,"24.2.2.1.5","Solute transport.carrier-mediated transport.MFS-type transporter superfamily.SP-type sugar transporter activities.monosaccharide transporter *(ERD6/ERDL1)","mercator4v7.0: monosaccharide transporter *(ERD6/ERDL1) & swissprot: Sugar transporter ERD6-like 1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2848149:2852270:1 gene:AT1G08890 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08890 description:Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837410]",TRUE,"Solute transport"
"765","AT1G08900.3",18.0070286002394,0.397730014079514,0.982471645807941,0.404825946658683,0.68560545501337,0.959686861574259,"24.2.2.1.5","Solute transport.carrier-mediated transport.MFS-type transporter superfamily.SP-type sugar transporter activities.monosaccharide transporter *(ERD6/ERDL1)","mercator4v7.0: monosaccharide transporter *(ERD6/ERDL1) & swissprot: Sugar transporter ERD6-like 2 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2852460:2855941:1 gene:AT1G08900 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08900 description:Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837411]",TRUE,"Solute transport"
"766","AT1G08910.1",37.0964030084972,-0.0624721918808335,0.343812737060617,-0.181704123049459,0.855814930115104,0.987997826802974,"11.5.1.3.2","Chromatin organisation.epigenetic state regulation.RNA-directed DNA methylation (RdDM) pathway.MOM1 regulatory complex.regulatory SUMO chain-forming-ligase enzyme *(PIAL)","mercator4v7.0: SUMO chain-forming-ligase enzyme *(PIAL) & swissprot: E4 SUMO-protein ligase PIAL1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2856162:2861170:1 gene:AT1G08910 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08910 description:zinc ion binding protein [Source:NCBI gene (formerly Entrezgene);Acc:837412]",TRUE,"Chromatin organisation"
"767","AT1G08910.1",37.0964030084972,-0.0624721918808335,0.343812737060617,-0.181704123049459,0.855814930115104,0.987997826802974,"19.2.2.13.2","Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation.E4 polyubiquitination factor activities.E4 SUMO chain-forming-ligase enzyme *(PIAL1/2)","mercator4v7.0: E4 SUMO chain-forming-ligase enzyme *(PIAL1/2) & swissprot: E4 SUMO-protein ligase PIAL1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2856162:2861170:1 gene:AT1G08910 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08910 description:zinc ion binding protein [Source:NCBI gene (formerly Entrezgene);Acc:837412]",TRUE,"Protein homeostasis"
"768","AT1G08920.2",32.6894103678746,0.209377438608817,0.933467048211351,0.224300835267846,0.822523226315881,0.984092556994328,"24.2.2.1.5","Solute transport.carrier-mediated transport.MFS-type transporter superfamily.SP-type sugar transporter activities.monosaccharide transporter *(ERD6/ERDL1)","mercator4v7.0: monosaccharide transporter *(ERD6/ERDL1) & swissprot: Sugar transporter ESL1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2867259:2870656:1 gene:AT1G08920 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ESL1 description:ERD (early response to dehydration) six-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:837413]",TRUE,"Solute transport"
"769","AT1G08930.1",1419.64851370217,-0.721470945642965,0.507807455511162,-1.42075689872794,0.155387444840132,0.676926063418951,"24.2.2.1.5","Solute transport.carrier-mediated transport.MFS-type transporter superfamily.SP-type sugar transporter activities.monosaccharide transporter *(ERD6/ERDL1)","mercator4v7.0: monosaccharide transporter *(ERD6/ERDL1) & swissprot: Sugar transporter ERD6 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2873300:2877261:1 gene:AT1G08930 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ERD6 description:Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837414]",TRUE,"Solute transport"
"770","AT1G08930.2",1020.16175637513,-1.11881682841678,1.15470918068819,-0.968916543774237,0.332586830410014,0.837845568726095,"24.2.2.1.5","Solute transport.carrier-mediated transport.MFS-type transporter superfamily.SP-type sugar transporter activities.monosaccharide transporter *(ERD6/ERDL1)","mercator4v7.0: monosaccharide transporter *(ERD6/ERDL1) & swissprot: Sugar transporter ERD6 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2873465:2877270:1 gene:AT1G08930 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ERD6 description:Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837414]",TRUE,"Solute transport"
"771","AT1G08940.1",87.2818491676506,-0.9291476202953,0.477164194020149,-1.94722829570918,0.0515073707969903,0.430813817154202,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Phosphoglycerate mutase-like protein AT74H OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2877430:2879169:1 gene:AT1G08940 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G08940 description:Phosphoglycerate mutase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837415]",TRUE,"not assigned"
"772","AT1G08960.1",13.1309966420998,0.808130756644292,0.592101508562151,1.36485171032032,0.17229966234516,0.699355492638696,"24.2.8.1.2","Solute transport.carrier-mediated transport.CDF-type transporter superfamily.group-CaCA transporter activities.cation:calcium cation exchanger *(CCX)","mercator4v7.0: cation:calcium cation exchanger *(CCX) & swissprot: Cation/calcium exchanger 5 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2879506:2882234:1 gene:AT1G08960 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CAX11 description:cation exchanger 11 [Source:NCBI gene (formerly Entrezgene);Acc:837416]",TRUE,"Solute transport"
"773","AT1G08970.1",27.0339852723953,-0.137855439478917,0.369225411821492,-0.373363899301616,0.708877624217054,0.961762211087544,"14.5.4.3.3","RNA biosynthesis.DNA-binding transcriptional regulation.other all-alpha-helix DNA-binding domain.NF-Y transcription factor complex.component *(NF-YC)","mercator4v7.0: component *(NF-YC) of NF-Y transcription factor complex & swissprot: Nuclear transcription factor Y subunit C-9 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2882497:2884053:1 gene:AT1G08970 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:NF-YC9 description:nuclear factor Y, subunit C9 [Source:NCBI gene (formerly Entrezgene);Acc:837417]",TRUE,"RNA biosynthesis"
"774","AT1G08970.2",37.5818836452103,-0.21344305236156,0.353991622100321,-0.602960745497728,0.54653480348719,0.920880598817555,"14.5.4.3.3","RNA biosynthesis.DNA-binding transcriptional regulation.other all-alpha-helix DNA-binding domain.NF-Y transcription factor complex.component *(NF-YC)","mercator4v7.0: component *(NF-YC) of NF-Y transcription factor complex & swissprot: Nuclear transcription factor Y subunit C-9 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2882491:2884342:1 gene:AT1G08970 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:NF-YC9 description:nuclear factor Y, subunit C9 [Source:NCBI gene (formerly Entrezgene);Acc:837417]",TRUE,"RNA biosynthesis"
"775","AT1G08980.1",23.1598145255267,0.0798896488343119,0.546907345630028,0.146075289484877,0.883861953287324,0.991126331835477,"10.2.1.2.1","Phytohormone action.auxin.biosynthesis.indole-3-acetamide (IAM) pathway.indole-3-acetamide hydrolase *(AMI1)","mercator4v7.0: indole-3-acetamide hydrolase *(AMI1) & swissprot: Amidase 1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2884351:2886621:1 gene:AT1G08980 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AMI1 description:amidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837418]",TRUE,"Phytohormone action"
"776","AT1G08990.1",13.6405856148635,1.60864169270063,0.686850948912449,2.3420535346828,0.019177963843735,0.260899646498972,"21.2.2.1.2.1","Cell wall organisation.hemicellulose.xylan.biosynthesis.glucuronosyltransferase activities.glucuronosyltransferase *(GUX)","mercator4v7.0: glucuronosyltransferase *(GUX) & swissprot: Putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 5 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2888427:2890965:1 gene:AT1G08990 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PGSIP5 description:plant glycogenin-like starch initiation protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:837420]",TRUE,"Cell wall organisation"
"777","AT1G09000.1",5.31578588162544,1.32343982778709,0.784594626754546,1.68678166107441,0.091645343023417,0.549421969007695,"12.4.4.1.2","Cell division.cytokinesis.phragmoplast disassembly.NACK-PQR signalling pathway.MAPK-kinase protein kinase *(NPK/ANP)","mercator4v7.0: MAPK-kinase protein kinase *(NPK/ANP) & swissprot: Mitogen-activated protein kinase kinase kinase ANP1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2891021:2895182:1 gene:AT1G09000 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:NP1 description:NPK1-related protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837421]",TRUE,"Cell division"
"778","AT1G09000.1",5.31578588162544,1.32343982778709,0.784594626754546,1.68678166107441,0.091645343023417,0.549421969007695,"50.2.7","Enzyme classification.EC_2 transferases.EC_2-7 transferase transferring phosphorus-containing group","mercator4v7.0: EC_2.7 transferase transferring phosphorus-containing group & swissprot: Mitogen-activated protein kinase kinase kinase ANP1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2891021:2895182:1 gene:AT1G09000 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:NP1 description:NPK1-related protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837421]",TRUE,"Enzyme classification"
"779","AT1G09000.1",5.31578588162544,1.32343982778709,0.784594626754546,1.68678166107441,0.091645343023417,0.549421969007695,"27.14.4.4","Multi-process regulation.MAP kinase cascade signalling.MAP3K-RAF/subgroup-A protein kinase activities.subgroup-A3 protein kinase *(ANP1/2/3)","mercator4v7.0: MAP3K protein kinase *(ANP1/2/3) & swissprot: Mitogen-activated protein kinase kinase kinase ANP1 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2891021:2895182:1 gene:AT1G09000 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:NP1 description:NPK1-related protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837421]",TRUE,"Multi-process regulation"
"780","AT1G09010.1",53.1235329205382,-0.232459394245478,0.360292751678866,-0.645195866867375,0.518800264289546,0.913369519915524,"50.3.2","Enzyme classification.EC_3 hydrolases.EC_3-2 glycosylase","mercator4v7.0: EC_3.2 glycosylase & swissprot: Mannosylglycoprotein endo-beta-mannosidase OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2895166:2899446:-1 gene:AT1G09010 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09010 description:glycoside hydrolase family 2 protein [Source:NCBI gene (formerly Entrezgene);Acc:837422]",TRUE,"Enzyme classification"
"781","AT1G09020.1",23.1487007102962,1.01856033824405,0.412870037375765,2.46702411421788,0.0136241182225965,0.215109939453296,"18.4.4.1.4","Protein modification.phosphorylation.CAMK protein kinase activities.SnRK1 SNF1-related protein kinase complex.regulatory subunit betagamma","mercator4v7.0: regulatory subunit betagamma of SNF1-related SnRK1 kinase complex & swissprot: Sucrose nonfermenting 4-like protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2899776:2904862:-1 gene:AT1G09020 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SNF4 description:sucrose nonfermenting-like protein [Source:NCBI gene (formerly Entrezgene);Acc:837423]",TRUE,"Protein modification"
"782","AT1G09020.1",23.1487007102962,1.01856033824405,0.412870037375765,2.46702411421788,0.0136241182225965,0.215109939453296,"27.3.1.4","Multi-process regulation.SnRK1-kinase regulatory system.SnRK1 protein kinase complex.regulatory subunit betagamma","mercator4v7.0: regulatory subunit betagamma of SnRK1 kinase complex & swissprot: Sucrose nonfermenting 4-like protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2899776:2904862:-1 gene:AT1G09020 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SNF4 description:sucrose nonfermenting-like protein [Source:NCBI gene (formerly Entrezgene);Acc:837423]",TRUE,"Multi-process regulation"
"783","AT1G09040.1",9.90179193282132,0.271455980525418,0.614538757236187,0.441723125399377,0.658689573295311,0.952346739737362,"11.3.2.3.1.3.5","Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase activities.class-I histone deacetylase activities.HDA6 histone deacetylation complex.component *(SANT1/2/++)","mercator4v7.0: component *(SANT1/2/++) of HDA6 histone deacetylation complex & original description: cdna chromosome:TAIR10:1:2911250:2915406:1 gene:AT1G09040 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09040 description:arginine-glutamic acid dipeptide repeat protein [Source:NCBI gene (formerly Entrezgene);Acc:837425]",TRUE,"Chromatin organisation"
"784","AT1G09050.1",5.7013140335205,-0.167270053420074,0.810062096972444,-0.206490408630691,0.836407856114698,0.985692178436152,"11.3.2.3.1.3.5","Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase activities.class-I histone deacetylase activities.HDA6 histone deacetylation complex.component *(SANT1/2/++)","mercator4v7.0: component *(SANT1/2/++) of HDA6 histone deacetylation complex & original description: cdna chromosome:TAIR10:1:2916968:2921111:1 gene:AT1G09050 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09050 description:arginine-glutamic acid dipeptide repeat protein [Source:NCBI gene (formerly Entrezgene);Acc:837426]",TRUE,"Chromatin organisation"
"785","AT1G09060.3",22.9887150336804,-0.344950566500612,0.398920533772145,-0.86470997930039,0.387197990792082,0.872625224905752,"11.3.1.4.2","Chromatin organisation.post-translational histone modification.histone methylation.JmjC-domain histone demethylase activities.histone demethylase *(KDM3)","mercator4v7.0: histone demethylase *(KDM3) & swissprot: E3 ubiquitin-protein ligase JMJ24 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2921064:2925325:-1 gene:AT1G09060 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09060 description:JmjC domain protein JMJ24 [Source:NCBI gene (formerly Entrezgene);Acc:837427]",TRUE,"Chromatin organisation"
"786","AT1G09060.3",22.9887150336804,-0.344950566500612,0.398920533772145,-0.86470997930039,0.387197990792082,0.872625224905752,"11.3.1.1.1.6","Chromatin organisation.post-translational histone modification.histone methylation.lysine methylation.COMPASS histone trimethylation complex.auxiliary component *(JMJ24)","mercator4v7.0: auxiliary component *(JMJ24) of COMPASS histone trimethylation complex & swissprot: E3 ubiquitin-protein ligase JMJ24 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2921064:2925325:-1 gene:AT1G09060 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09060 description:JmjC domain protein JMJ24 [Source:NCBI gene (formerly Entrezgene);Acc:837427]",TRUE,"Chromatin organisation"
"787","AT1G09070.1",1174.49860097292,0.74587447089936,0.543849476035482,1.371472261657,0.170227784682213,0.696007729533455,"20.7.1.2","Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact.ER - plasma membrane interface.ER-anchored membrane contact site protein *(SRC2)","mercator4v7.0: ER-anchored membrane contact site protein *(SRC2) & swissprot: Protein SRC2 homolog OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2927502:2929107:1 gene:AT1G09070 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SRC2 description:soybean regulated by cold-2 [Source:NCBI gene (formerly Entrezgene);Acc:837428]",TRUE,"Cytoskeleton organisation"
"788","AT1G09090.2",25.1033692589736,-1.60196966245347,0.89085155452145,-1.79824534662682,0.072138136397836,0.497726360470999,"9.6.1.1","Redox homeostasis.reactive oxygen-induced signalling.NADPH-oxidase activity.NADPH-oxidase *(RbohA/B/++)","mercator4v7.0: NADPH-oxidase *(RbohA/B/++) & swissprot: Respiratory burst oxidase homolog protein B OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2932739:2936586:1 gene:AT1G09090 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RBOHB description:respiratory burst oxidase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:837430]",TRUE,"Redox homeostasis"
"789","AT1G09100.1",43.5840785379611,-0.0268629381610546,0.421317451647588,-0.0637593768214572,0.949161825009784,0.995870163273162,"19.2.5.2.1.5","Protein homeostasis.ubiquitin-proteasome system.26S proteasome.19S regulatory particle.base subcomplex.regulatory component *(RPT5)","mercator4v7.0: regulatory component *(RPT5) of 26S proteasome & swissprot: 26S proteasome regulatory subunit 6A homolog B OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2936528:2939363:-1 gene:AT1G09100 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RPT5B description:26S proteasome AAA-ATPase subunit RPT5B [Source:NCBI gene (formerly Entrezgene);Acc:837431]",TRUE,"Protein homeostasis"
"790","AT1G09130.1",71.4630662463609,-0.0066129260988901,0.335894672056074,-0.0196874992342425,0.984292663014488,0.998083255232228,"19.3.2.7.2","Protein homeostasis.proteolysis.serine peptidase activities.chloroplast Clp-type protease complex.regulatory core component *(ClpR1/3/4)","mercator4v7.0: regulatory core component *(ClpR1/3/4) of chloroplast Clp-type protease complex & swissprot: ATP-dependent Clp protease proteolytic subunit-related protein 3, chloroplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2939568:2942345:-1 gene:AT1G09130 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09130 description:ATP-dependent caseinolytic (Clp) protease/crotonase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837432]",TRUE,"Protein homeostasis"
"791","AT1G09140.1",453.049811748374,-0.586284007745207,0.533710762669492,-1.09850512441,0.271983981253307,0.798207489528285,"15.1.6.1","RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome-associated non-snRNP factor activities.RNA splicing factor *(SR30/34)","mercator4v7.0: RNA splicing factor *(SR30/34) & swissprot: Serine/arginine-rich splicing factor SR30 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2942538:2945976:-1 gene:AT1G09140 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SR30 description:SERINE-ARGININE PROTEIN 30 [Source:NCBI gene (formerly Entrezgene);Acc:837433]",TRUE,"RNA processing"
"792","AT1G09140.2",84.659286673692,-1.598668366137,0.987346902390166,-1.6191557012707,0.105413766601659,0.580788503889772,"15.1.6.1","RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome-associated non-snRNP factor activities.RNA splicing factor *(SR30/34)","mercator4v7.0: RNA splicing factor *(SR30/34) & swissprot: Serine/arginine-rich splicing factor SR30 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2942538:2945976:-1 gene:AT1G09140 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SR30 description:SERINE-ARGININE PROTEIN 30 [Source:NCBI gene (formerly Entrezgene);Acc:837433]",TRUE,"RNA processing"
"793","AT1G09150.1",31.9186476086855,0.625529876819016,0.35569198045785,1.75862800171606,0.0786407136355528,0.517208779459318,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:1:2946030:2949159:1 gene:AT1G09150 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09150 description:pseudouridine synthase and archaeosine transglycosylase (PUA) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:837434]",TRUE,"not assigned"
"794","AT1G09155.1",11.9068387399608,3.20016100336358,0.802601127409893,3.98723711451908,6.68472090971392e-05,0.00773146333766015,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: F-box protein PP2-B15 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2949621:2950989:-1 gene:AT1G09155 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PP2-B15 description:phloem protein 2-B15 [Source:NCBI gene (formerly Entrezgene);Acc:837435]",TRUE,"not assigned"
"795","AT1G09160.1",25.0798331122758,0.684831645401369,0.42799701261356,1.60008510624747,0.109579704572521,0.593079939078231,"18.5.1.2.8","Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities.PPM Mn/Mg-dependent protein phosphatase activities.clade H protein phosphatase","mercator4v7.0: clade H protein phosphatase & swissprot: Probable protein phosphatase 2C 5 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2952597:2955745:-1 gene:AT1G09160 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09160 description:Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:837436]",TRUE,"Protein modification"
"796","AT1G09160.2",6.53546853705787,0.287887452946113,1.58625933050343,0.181488264503854,0.855984343766949,0.987997826802974,"18.5.1.2.8","Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities.PPM Mn/Mg-dependent protein phosphatase activities.clade H protein phosphatase","mercator4v7.0: clade H protein phosphatase & swissprot: Probable protein phosphatase 2C 5 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2952597:2955745:-1 gene:AT1G09160 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09160 description:Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:837436]",TRUE,"Protein modification"
"797","AT1G09176.1",1.98327361930973,-0.12252664925844,1.92591007463194,-0.0636201299699086,0.949272702812969,NA,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:1:2964015:2964727:1 gene:AT1G09176 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09176 description:uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:6240938]",TRUE,"not assigned"
"798","AT1G09190.1",2.53901720796307,1.5898152040113,1.11558359537705,1.42509733075984,0.154129068143328,0.675328214265492,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Pentatricopeptide repeat-containing protein At1g09190 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:1:2966120:2967733:-1 gene:AT1G09190 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09190 description:Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837439]",TRUE,"not assigned"
"799","AT1G09200.1",59.8702903654663,2.15812634114111,0.56866405338004,3.79508134603124,0.000147595055768809,0.0139360420726658,"11.1.1.2.1","Chromatin organisation.chromatin structure.DNA wrapping.histone H3-H4 tetramer.histone *(H3)","mercator4v7.0: histone *(H3) & swissprot: Histone H3.2 OS=Euphorbia esula  & original description: cdna chromosome:TAIR10:1:2971571:2972334:-1 gene:AT1G09200 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT1G09200 description:Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837440]",TRUE,"Chromatin organisation"
